lang_a,lang_b,idx_a,idx_b,similarity,mutual,url_a,url_b
en,pt,4307,198,0.1289,False,https://tylerpaper.com/2025/07/07/death-toll-rises-in-tx-flooding/,https://noticias.r7.com/brasil/e-assustador-o-numero-de-casas-embaixo-dagua-diz-governador-26122021
en,es,1255,1074,0.1286,True,https://www.oxfam.org/en/blogs?f%5B0%5D=channel%3A5231&f%5B1%5D=channel%3A5235,https://razonpublica.com/imarchas-o-no-marchas/
en,pt,797,401,0.1286,False,https://thebogotapost.com/mocoa-aftermath-of-the-catastrophic-landslide/20729/,https://pleno.news/brasil/cidades/chuva-interrompe-fornecimento-de-energia-no-interior-da-bahia.html
es,pt,1041,219,0.1286,True,https://elpilon.com.co/Noticias/especiales/especial/,http://www2.cemaden.gov.br/30102016-previsao-de-risco-geo-hidrologico/
en,es,4597,1292,0.1282,True,https://www.climatecentral.org/climate-matters/the-power-of-urban-trees-2023,https://www.semana.com/actualidad/articulo/greenpeace-pide-declarar-la-emergencia-climatica-en-bogota--noticias-hoy/55171/
en,pt,4658,238,0.128,True,https://www.climatecentral.org/news/tipping-point-nears-emerging-flooding-crisis-18461,http://www2.cemaden.gov.br/04122020-previsao-de-risco-geo-hidrologicos/
es,pt,666,425,0.1278,True,https://www.semana.com/agenda/articulo/festival-de-poesia-de-medellin-seleccion-de-poemas-poemas-poetas/70002/,http://www2.cemaden.gov.br/cemaden-participara-do-science-days-2019-mostrando-as-tecnologias-voltadas-ao-monitoramento-e-prevencao-de-desastres/
en,pt,4877,426,0.1276,False,https://grist.org/health/climate-change-has-killed-4-million-people-since-2000-and-thats-an-underestimate/?utm_medium=email&utm_source=newsletter&utm_campaign=daily,http://www2.cemaden.gov.br/pesquisa-do-cemaden-aponta-que-acao-humana-nas-encostas-e-a-maior-causa-dos-deslizamentos/
es,pt,1173,405,0.1276,False,https://www.elheraldo.co/sociedad/isla-verde-la-atlantida-del-caribe-colombiano-941643,https://www.gazetaweb.com/noticias/cultura/aventura-de-alagoanos-que-navegaram-de-maceio-ao-rio-de-janeiro-em-jangada-completa-100-anos/
en,es,4797,1189,0.1273,True,https://www.actionnewsjax.com/news/local/duval-county/neighborhood-floods-twice-24-hours-residents-fear-more-come-with-ts-elsa-approaching/MNU572CHRFCOBNFLWWPNTTYMPA/,https://www.elpais.com.co/cali/alertan-de-instalacion-de-cambuches-en-zonas-verdes-del-sur-de.html
en,es,4592,1260,0.127,True,https://www.ajc.com/blog/investigations/are-insurers-stalling-irma-claims/OXekL91ZhZUWQqDJ551AjJ/,https://www.portafolio.co/economia/finanzas/el-presupuesto-de-seguridad-digital-de-la-banca-aumento-un-17-574534
es,pt,1082,346,0.1268,True,https://telepacifico.com/1/,http://www2.cemaden.gov.br/cemaden-implanta-mais-um-radar-meteorologico/
es,pt,714,252,0.1265,True,https://www.semana.com/actualidad/articulo/en-riesgo-suministro-de-energia-para-fin-de-ano-si-no-llueve-ahora/51029/,http://www2.cemaden.gov.br/monitoramento-de-secas-e-impactos-no-brasil-junho2020/
en,es,3927,1242,0.1263,False,https://www.thepanamanews.com/2017/10/after-a-strange-strike-a-new-idaan-director/,https://www.lasillavacia.com/la-silla-vacia/opinion/articulos-columna/por-qu%C3%A9-ocampo-logr%C3%B3-lo-que-carrasquilla-no-pudo/
en,pt,4190,355,0.1262,True,https://odpm.gov.tt/node/1486,http://www2.cemaden.gov.br/01012020-previsao-de-risco-geo-hidrologico/
en,es,4491,1195,0.1262,False,http://www.miaminewtimes.com/best-of-miami/2006/people-and-places/best-cemetery-6400948,https://www.eluniversal.com.co/blogs/es/patrimonio-siglo-xxi/historias-secretasplaza-de-san-diego3
es,pt,1215,425,0.1261,False,https://www.larepublica.co/analisis/gali-dagan-3486134/israel-en-la-cop27-3486130,http://www2.cemaden.gov.br/cemaden-participara-do-science-days-2019-mostrando-as-tecnologias-voltadas-ao-monitoramento-e-prevencao-de-desastres/
en,pt,4759,304,0.1261,True,https://abcnews.go.com/alerts/CaliforniaWildfires,http://www2.cemaden.gov.br/06052017-previsao-de-risco-geologico/
es,pt,654,292,0.1258,True,https://www.semana.com/actualidad/articulo/el-rio-bogota-necesita-todos-los-colombianos-para-renacer--noticias-bogota-hoy/53527/,http://www2.cemaden.gov.br/07082016-previsao-de-risco-geo-hidrologico/
en,pt,4829,259,0.1255,False,https://abc7ny.com/post/boil-water-notice-lifted-passaic-valley-commission-ida-flooding-new-street-reservoir/11129548/,https://brasil.elpais.com/brasil/2019/01/30/politica/1548865246_200956.html
en,es,4191,1164,0.1255,True,https://www.guardian.co.tt/news/multiple-areas-across-trinidad-inundated-yet-again-by-flooding-6.2.1574753.db3b9a7c8a,https://www.elheraldo.co/al-mar?utm_source=ELHERALDO&utm_medium=articulo&utm_campaign=recirculacion&utm_term=temas-tratados
en,es,4602,3902,0.1254,False,https://abc7chicago.com/kentucky-flooding-flood-weather-floods/12090489/,https://www.telemetro.com/internacionales/2014/05/03/complicada-ayuda-alud-mortifero-afganistan/1752038.html
en,pt,4402,403,0.1254,False,https://abc7news.com/post/texas-flood-waters-cause-train-to-derail-2-occupants-safe/1049213/,https://g1.globo.com/al/alagoas/noticia/ana-autoriza-nova-reducao-da-vazao-do-rio-sao-francisco-em-xingo-e-sobradinho.ghtml
en,pt,4319,403,0.1253,False,https://orangeleader.com/2017/09/03/latest-new-texas-flood-sunday-liberty-residents-cut-off-by-trinity-river/,https://g1.globo.com/al/alagoas/noticia/ana-autoriza-nova-reducao-da-vazao-do-rio-sao-francisco-em-xingo-e-sobradinho.ghtml
es,pt,1291,382,0.1253,False,https://www.semana.com/actualidad/articulo/estos-son-los-mejores-barrios-para-vivir-en-bogota-segun-su-ubicacion/202119/,https://www.ibahia.com/colunistas/ibahia-sobre-rodas-com-fabio-cota/confira-oito-postos-de-salvador-para-abastecer-seu-carro-eletrico
en,es,4557,1047,0.1251,True,https://alaskapublic.org/2020/01/09/alaska-election-reform-initiative-smashes-signature-requirements-on-way-to-november-ballot/,https://razonpublica.com/alejandro-char-presidente-cacique-domina-la-costa-atlantica/
en,pt,4866,396,0.1251,False,https://grist.org/article/2010-10-12-heartland-grows-new-crop-of-anti-climate-governor-candidates/,https://noticias.r7.com/brasilia/alckmin-anuncia-ex-ministros-parlamentares-e-ate-advogado-de-lula-para-transicao-veja-nomes-16112022
es,pt,1014,316,0.1248,False,https://colombiacheck.com/chequeos/los-datos-cuestionables-y-verdaderos-con-peros-que-claudia-lopez-le-dio-la-onu-en-la-cop26,http://www2.cemaden.gov.br/30102016-previsao-de-risco-geo-hidrologico-2/
en,es,85,1120,0.1248,True,https://caricom.org/remarks-by-incoming-chairman-h-e-president-chandrikapersad-santokhi-of-suriname-at-the-opening-ceremony-for-the-43rd-caricom-heads-of-government-meeting-suriname-3-july-2022/,https://www.cruzrojacolombiana.org/respeto-y-proteccion-a-la-mision-medica-un-pilar-fundamental-para-la-construccion-de-paz%EF%BF%BC/
en,es,4360,3936,0.1246,False,http://www.miaminewtimes.com/best-of-miami/2001/people-and-places/best-local-girl-made-good-6352578,https://www.laestrella.com.pa/cafe-estrella/cultura/190908/jorge-artel-poeta-amigo
es,pt,739,215,0.1244,True,https://www.elcolombiano.com/historico/la_maldita_nina_no_tiene_la_culpa-ACEC_163245,http://www2.cemaden.gov.br/03122019-previsao-de-risco-geo-hidrologico/
es,pt,945,405,0.1244,False,https://www.minuto30.com/arte-rupestre-ventana-pasado-colombia/1277389/,https://www.gazetaweb.com/noticias/cultura/aventura-de-alagoanos-que-navegaram-de-maceio-ao-rio-de-janeiro-em-jangada-completa-100-anos/
en,pt,4404,426,0.1241,False,https://abcnews.go.com/2020/video/searching-noahs-ark-treasure-hunters-scale-mount-ararat-18042040,http://www2.cemaden.gov.br/pesquisa-do-cemaden-aponta-que-acao-humana-nas-encostas-e-a-maior-causa-dos-deslizamentos/
en,pt,1092,409,0.1241,True,https://thebogotapost.com/duque-petro-poll/30448/,http://www2.cemaden.gov.br/monitoramento-de-secas-e-impactos-no-brasil-fevereiro2020/
es,pt,943,384,0.1241,False,https://www.portafolio.co/economia/impuestos/los-impuestos-que-llegarian-con-el-gobierno-de-gustavo-petro-568271,https://www.metropoles.com/brasil/bolsonaro-envia-marco-hidrico-ao-congresso-em-alguns-dias-diz-marinho
en,pt,22,233,0.124,True,https://cdema.org/virtuallibrary/index.php/charim-hbook/use-case-book/8-hazard-assessment/8-4-national-landslide-susceptibility-for-roads,http://www2.cemaden.gov.br/08122018-previsao-de-risco-geo-hidrologico/
en,pt,4555,363,0.1237,False,https://abcnews.go.com/alerts/donald-------trump---------------------------------------------------------------------------,https://oglobo.globo.com/blogs/lauro-jardim/post/2022/08/tse-investiga-bolsonaro-por-ataques-as-urnas-em-reuniao-com-diplomatas-redes-terao-que-apagar-videos.ghtml?utm_source=globo.com&utm_medium=oglobo
en,pt,4855,382,0.1235,True,https://grist.org/accountability/gas-stations-underground-storage-tank-leaks-environmental-disaster/,https://www.ibahia.com/colunistas/ibahia-sobre-rodas-com-fabio-cota/confira-oito-postos-de-salvador-para-abastecer-seu-carro-eletrico
en,pt,4666,410,0.123,False,https://abc7.com/post/hurricane-fiona-path-dominican-republic-puerto-rico-how-to-help/12255579/,https://pleno.news/brasil/cidades/governo-federal-repassa-r-20-milhoes-a-municipios-da-bahia.html
en,es,4798,627,0.1229,True,https://abc7news.com/hurricane-fiona-2022-puerto-rico-death-toll/12282843/,https://www.kienyke.com/colombia/colombianos-afectados-segunda-temporada-de-lluvias
es,pt,1279,219,0.1229,False,https://www.rcnradio.com/judicial/los-del-das-fueron-los-que-me-ensenaron-oficial-retirado-habla-de-los-falsos-positivos,http://www2.cemaden.gov.br/30102016-previsao-de-risco-geo-hidrologico/
en,es,4946,887,0.1229,False,https://www.climatecentral.org/news/california-snowpack-obliterates-record-low-18847,https://www.elespectador.com/ambiente/bibo/el-cambio-climatico-ya-esta-aqui-ahora-que-nos-espera/
en,es,4766,1231,0.1228,True,https://grist.org/article/2010-04-08-paul-krugman-on-building-a-green-economy/,https://www.lasillavacia.com/historias/historias-silla-llena/crecimiento-versus-decrecimiento-economico-democracia-o-desdemocratizacion/
en,es,4606,1083,0.1227,False,https://grist.org/accountability/kentucky-landslide-home-insurance-disaster-relief-comic/?utm_source=syndication&utm_medium=rss&utm_campaign=grist,https://rutasdelconflicto.com/rios-vida-muerte/donde-nace-cauca
en,pt,4767,263,0.1226,True,https://grist.org/article/2010-04-23-the-good-news-about-the-very-bad-news-about-climate-change/,http://www2.cemaden.gov.br/22072016-previsao-de-risco-geo-hidrologico/
en,es,4488,1312,0.1226,True,http://www.miaminewtimes.com/best-of-miami/2006/people-and-places/best-tv-news-reporter-6401014,https://www.wradio.com.co/2022/08/08/un-tema-prioritario-es-la-cantidad-de-laudos-que-hay-guillermo-reyes-mintransporte/
en,es,4615,3902,0.1225,False,https://wsvn.com/news/us-world/infrastructure-damage-hampers-flood-recovery-in-kentucky-death-toll-climbs-to-28/,https://www.telemetro.com/internacionales/2014/05/03/complicada-ayuda-alud-mortifero-afganistan/1752038.html
en,es,4818,622,0.1224,True,https://abc11.com/post/2-people-dead-after-tornado-touches-down-in-bertie-county/6352664/,https://www.rcnradio.com/bogota/aguacero-en-bogota-causo-desbordamiento-de-una-quebrada-en-usme
en,es,4645,840,0.1223,False,https://www.climatecentral.org/partnership-journalism/climate-disasters-inflict-outsized-harm-on-pregnant-and-young-families,http://www.elnuevodia.com.co/nuevodia/colombia/498980-tragedia-bebe-murio-ahogado-tras-caer-de-la-cama-su-casa-estaba-inundada
es,pt,1266,240,0.122,True,https://www.portafolio.co/economia/impuestos/imporrenta-pone-casi-el-50-del-recaudo-tributario-537970,http://www2.cemaden.gov.br/monitoramento-de-secas-e-impactos-no-brasil-agosto2021/
es,pt,735,206,0.1218,False,https://elpilon.com.co/reconectar-el-rio-con-el-centro-historico-retos-y-propuestas/,http://www2.cemaden.gov.br/20022020-previsao-de-risco-geo-hidrologico/
en,pt,4583,381,0.1218,True,https://tylerpaper.com/author/santanawood/,http://www2.cemaden.gov.br/author/jorge-barbarotto/
en,es,4898,1112,0.1213,False,https://ny1.com/nyc/all-boroughs/international/2025/05/18/israel-strikes-gaza-kill-dozens-hospital-closes,https://www.contagioradio.com/dos-personas-asesinadas-y-tres-heridas-tras-ataque-armado-en-argelia-cauca/
en,es,4613,1083,0.1212,False,https://whyy.org/articles/17zrbrandywine/,https://rutasdelconflicto.com/rios-vida-muerte/donde-nace-cauca
en,pt,4368,198,0.1211,False,https://abc7news.com/post/18-dead-texas-oklahoma-arkansas-missouri-kansas-severe/14876865/,https://noticias.r7.com/brasil/e-assustador-o-numero-de-casas-embaixo-dagua-diz-governador-26122021
es,pt,632,234,0.1211,True,http://www.elnuevodia.com.co/nuevodia/colombia/498559-estas-son-las-regiones-mas-afectadas-por-el-invierno-en-el-pais-gobierno-destino-21,https://www.ibahia.com/bahia/oeste-baiano-tem-maior-chuva-dos-ultimos-36-anos
en,pt,4244,428,0.121,False,https://guardian.co.tt/news/nhc-ttms-monitoring-tropical-trouble-east-of-tt-6.2.1547968.cf60d98b60,https://metsul.com/experts-internacionais-projetam-forte-tempestade-tropical-na-costa/
en,pt,413,414,0.121,True,https://www.fao.org/3/T0537E/T0537E10.htm,https://www.cemaden.gov.br/publicacoes-cemaden/
en,pt,721,414,0.121,False,https://www.fao.org/3/T0537E/T0537E10.htm,https://www.cemaden.gov.br/publicacoes-cemaden/
en,pt,4614,328,0.121,False,https://abc7.com/post/hurricane-milton-clobbers-coastal-communities-florida-leaves-millions-power-kills-least-13/15414047/,https://www.metropoles.com/brasil/brumadinho-atos-lembram-um-mes-do-rompimento-da-barragem
en,es,4751,1031,0.121,True,https://abcnews.go.com/2020/video/key-witness-illinois-missing-person-murder-trial-recants-25943511,https://colombiacheck.com/index.php/chequeos/es-enganoso-decir-que-en-la-escombrera-es-un-mito-y-que-solo-hay-restos-no-humanos
en,es,4854,1081,0.121,False,https://grist.org/accountability/fema-disaster-response-florida-farmworkers/?utm_source=syndication&utm_medium=rss&utm_campaign=grist,https://rutasdelconflicto.com/notas/no-tengo-ningun-subsidio-ni-pension-el-gobierno-lo-tiene-desamparado
es,pt,3935,423,0.1209,False,https://www.laestrella.com.pa/cafe-estrella/cultura/180106/mundo-escenario,https://portalamazonia.com/estados/amazonas/nostalgia-relembre-cinemas-de-rua-de-manaus
en,pt,4482,239,0.1209,True,https://wtop.com/?nid=383&sid=1744629,http://www2.cemaden.gov.br/13122016-previsao-de-risco-geo-hidrologico/
en,es,4664,763,0.1207,True,https://abc11.com/hurricane-joaquin-flash-flood-watch/1009232/,https://www.elpais.com.co/cali/lluvias-causan-congestion-vehicular-en-la-manana-de-este-martes-en.html
en,es,4439,1172,0.1206,False,http://www.miaminewtimes.com/best-of-miami/2002/people-and-places/best-promoter-of-cultural-diversity-6350710,https://www.elheraldo.co/sociedad/barranquijazz-festival-revela-su-nomina-para-celebrar-sus-25-anos-852047
en,es,447,986,0.1205,True,https://www.unhcr.org/innovation/what-comes-after-renewal/,https://www.rutasdelconflicto.com/especiales/voces-para-convivencia/intro.html
es,pt,930,384,0.1202,False,https://www2.laopinion.com.co/colombia/colombia-firmo-4-acuerdos-para-acceder-la-vacuna-ivan-duque-207204,https://www.metropoles.com/brasil/bolsonaro-envia-marco-hidrico-ao-congresso-em-alguns-dias-diz-marinho
en,es,4200,3922,0.1201,False,https://www.guardian.co.tt/news/elderly-among-scores-marooned-in-las-lomas-6.2.1554809.bd551c15bf,http://elsiglo.com.pa/cronica-roja/muere-padre-hijo-tras-quedar-atrapados-alud-colon/24213989
es,pt,1284,247,0.12,True,https://www.rutasdelconflicto.com/notas/colombia-menos-seis-meses-han-asesinado-tres-lideres-defendian-la-cienaga-zapatosa,http://www2.cemaden.gov.br/09072016-previsao-de-risco-geo-hidrologico/
en,es,4914,912,0.12,True,https://wsvn.com/news/us-world/rare-hurricane-bearing-down-on-nicaragua-costa-rica/,https://www.lasillavacia.com/historias/silla-nacional/el-gran-ganador-con-el-conflicto-en-la-frontera-venezolana-es-el-eln/
en,es,4373,1213,0.1199,True,https://abcnews.go.com/2020/video/divine-province-leader-paid-taxes-26-years-18942052,https://www.larepublica.co/administracion-tributaria
en,es,4542,995,0.1199,True,https://abc7news.com/place/castro-valley/,https://caracol.com.co/2022/09/27/detenido-alias-dairito-en-arjona-quien-registra-varias-anotaciones-judiciales/
en,es,820,3903,0.1198,True,https://www.thenewhumanitarian.org/2022/02/02/can-haiti-rebuild-food-system-broken-disaster-historical-injustice-and-neglect,https://www.tvn-2.com/contenido-exclusivo/seguridad-alimentaria-panamena-riesgo-cambio_1_2017932.html
en,pt,87,446,0.1198,False,https://met.gov.lc/2022/11/23/1200-noon-weather-report-23rd-november-2022/,https://www.fao.org/3/r7750f/r7750f0d.htm
en,es,4546,1071,0.1195,True,https://abcnews.go.com/2020/video/heroes-hurricane-sandy-17631284,https://razonpublica.com/halloween-silente-colombia/
en,pt,8,401,0.1194,False,https://stluciatimes.com/147898/2022/11/lucelec-trough-system-update/,https://pleno.news/brasil/cidades/chuva-interrompe-fornecimento-de-energia-no-interior-da-bahia.html
es,pt,980,426,0.1193,False,http://www.ideam.gov.co/web/siac/cclimatico,http://www2.cemaden.gov.br/pesquisa-do-cemaden-aponta-que-acao-humana-nas-encostas-e-a-maior-causa-dos-deslizamentos/
en,es,4928,1298,0.1193,True,https://www.ajc.com/arts-entertainment/2025/06/mexican-american-photographers-atlanta-exhibit-travels-a-more-personal-path/,https://www.semana.com/arte/articulo/alejandro-obregon-delirio-de-luz-y-sombra-la-increible-vida-del-maestro-en-10-episodios/202122/
en,es,4715,1078,0.1191,False,https://grist.org/food/why-does-agriculture-keep-getting-a-climate-pass/,https://razonpublica.com/la-amazonia-en-llamas-mas-alla-de-la-ilegalidad-y-el-estigma/
en,es,4502,767,0.119,False,https://abc7news.com/live-updates/hurricane-beryl-updates-tulum-mexico-hit-by-category-2-now-downgraded-to-1/15020683/,https://razonpublica.com/huracanes-y-terremotos-y-como-esta-colombia/
en,pt,4751,271,0.1188,True,https://abcnews.go.com/2020/video/key-witness-illinois-missing-person-murder-trial-recants-25943511,http://www2.cemaden.gov.br/16122016-previsao-de-risco-geo-hidrologico/
es,pt,782,303,0.1188,True,https://colombiacheck.com/index.php/chequeos/las-cuestionables-afirmaciones-de-carlos-g-ospina-en-contra-del-informe-final,http://www2.cemaden.gov.br/06102016-previsao-de-risco-geo-hidrologico/
en,es,4686,1176,0.1188,False,https://www.climatecentral.org/news/warming-fueling-arizonas-monstrous-monsoons-21679,https://www.elnuevosiglo.com.co/articulos/03-29-2021-los-tesoros-que-esconde-la-puerta-de-la-amazonia-colombiana
es,pt,834,203,0.1187,True,https://www.lasillavacia.com/historias/historias-silla-llena/cabildo-abierto-para-desafiar-la-ilusion-del-desarrollo-verde-en-caldas/,http://www2.cemaden.gov.br/09042020-previsao-de-risco-geo-hidrologico/
en,es,4517,1103,0.1186,False,https://americanpress.com/2024/05/20/power-restored-to-most-hit-by-deadly-houston-storm-with-full-service-expected-by-wednesday/,https://www.bluradio.com/blu360/bogota/fin-del-trancon-obras-de-la-68-en-bogota-estarian-listas-el-proximo-ano-segun-constructor-rg10
en,es,808,695,0.1182,False,https://www.fao.org/3/a0399e/A0399E09.htm,https://www.elnuevosiglo.com.co/articulos/11-19-2021-5-especies-invasoras-que-efectos-negativos-traen-para-ecosistemas
en,es,427,695,0.1182,False,https://www.fao.org/3/a0399e/A0399E09.htm,https://www.elnuevosiglo.com.co/articulos/11-19-2021-5-especies-invasoras-que-efectos-negativos-traen-para-ecosistemas
es,pt,3907,453,0.1181,False,https://www.miambiente.gob.pa/2795-personas-fueron-beneficiadas-directamente-por-una-gestion-ambiental-integral-del-proyecto-azuero-sostenible/,http://www2.cemaden.gov.br/cemaden-participa-da-renovacao-de-acordo-entre-brasil-e-reino-unido-para-estudos-sobre-clima-e-prevencao-de-desastres-naturais/
en,pt,4575,277,0.118,True,https://orangeleader.com/2016/03/18/bon-wier-remains-under-water/,http://www2.cemaden.gov.br/15112017-previsao-de-risco-geo-hidrologico/
en,es,441,695,0.1179,False,https://www.fao.org/3/a0113e/A0113E06.htm,https://www.elnuevosiglo.com.co/articulos/11-19-2021-5-especies-invasoras-que-efectos-negativos-traen-para-ecosistemas
en,es,4219,650,0.1179,False,https://odpm.gov.tt/node/1480,https://www.eluniversal.com.co/colombia/ideam-alerta-sobre-amenaza-de-un-nuevo-ciclon-tropical-XM3790154
en,es,4823,690,0.1177,True,https://abc7chicago.com/hurricane-ophelia-ofelia-ireland-azores/2533240/,https://www.elheraldo.co/region-caribe/eta-se-convierte-en-huracan-de-categoria-2-770361
en,es,4506,707,0.1177,False,https://abcnews.go.com/2020/video/part-miracle-cure-experts-dangerous-sham-43150499,https://www.lasillavacia.com/historias/silla-nacional/lo-que-revela-la-primera-sentencia-contra-el-cambio-climatico
en,es,4771,937,0.1176,True,https://grist.org/food/eleven-madison-park-daniel-humm-climate-meal-of-the-future-it-cost-270-and-left-me-hungry/,https://www.las2orillas.co/el-descaro-de-las-concesiones-viales-aunque-las-pagan-los-colombianos-los-duenos-son-privados/
en,es,4461,631,0.1174,False,https://abcnews.go.com/2020/video/vanessa-guillens-family-answers-army-officials-part-78236301,https://diariodelhuila.com/departamento-del-huila-mantiene-calamidad-publica-por-ola-invernal/
en,es,4227,894,0.1172,False,https://newsday.co.tt/2018/10/25/wint-dismisses-odpm-slow-response-claim/?fbclid=IwAR1mvXsuPTtgDMHGfuQgftQ_xCVTIhksO_eljjRLeQr8ty6OsfM_3lU_ZLk,https://www.elnuevosiglo.com.co/articulos/11-22-2022-gobierno-compraria-tierras-para-reubicar-damnificados-por-invierno
en,es,4905,806,0.1171,False,https://whyy.org/articles/send-us-pictures-of-flooding-in-nw-philly/,https://www.elpais.com.co/cali/lideres-del-norte-piden-vias-y-seguridad-a-candidatos-a-la-alcaldia-de.html
en,es,1035,658,0.117,True,https://colombiareports.com/calis-gang-crisis-represents-total-failure-social-institutions-cali-ombudsman/,https://cablenoticias.tv/cuerpo-desmembrado-barranquilla/
en,pt,4860,301,0.117,True,https://grist.org/agriculture/usda-paying-farmers-to-stop-farming-soil-scienc/?ref=hottakepod.com,http://www2.cemaden.gov.br/boletim-de-impactos-em-areas-estrategicas-para-o-brasil-29102018/
en,es,4240,1114,0.1168,False,https://www.odpm.gov.tt/node/1113,https://www.cruzrojacolombiana.org/comunidades-preparadas-para-emergencias-en-arauca-vichada-y-guainia/
en,pt,4910,220,0.1165,True,https://wsvn.com/news/us-world/military-police-enforce-driving-ban-in-snow-stricken-buffalo/,http://www2.cemaden.gov.br/14032018-previsao-de-risco-geo-hidrologico/
en,es,1258,1279,0.1163,False,https://www.oxfam.org/en/press-releases/unscs-efforts-protect-civilians-armed-conflict-inconsistent-and-times-biased,https://www.rcnradio.com/judicial/los-del-das-fueron-los-que-me-ensenaron-oficial-retirado-habla-de-los-falsos-positivos
es,pt,681,400,0.1162,True,https://www.bloomberglinea.com/2021/09/27/choques-sociales-y-ambientales-el-lado-gris-del-boom-del-aguacate-colombiano/,http://www2.cemaden.gov.br/author/rodrigo-stabile/
en,es,4623,1076,0.1161,True,https://grist.org/agriculture/a-silent-killer-how-saltwater-intrusion-is-overtaking-coastal-farmland-in-the-us/,https://razonpublica.com/informe-la-comision-la-verdad-la-historia-relato/
en,pt,4696,276,0.1161,True,https://abcnews.go.com/2020/video/aj-armstrong-sister-recall-impact-after-parents-2016-96148888,http://www2.cemaden.gov.br/22082016-previsao-de-risco-geo-hidrologico/
en,pt,4651,288,0.1158,True,https://alaskapublic.org/2015/06/03/mendenhall-jokulhlaup-forecast-to-peak-just-below-flood-levels/,http://www2.cemaden.gov.br/07122017-previsao-de-risco-geo-hidrologico/
en,es,4897,1112,0.1157,False,https://ny1.com/nyc/all-boroughs/international/2024/09/10/israeli-strike-tent-camp-gaza-humanitarian-zone-deaths,https://www.contagioradio.com/dos-personas-asesinadas-y-tres-heridas-tras-ataque-armado-en-argelia-cauca/
en,es,4764,1214,0.1157,True,https://grist.org/accountability/why-its-more-expensive-for-black-towns-to-borrow-money/?utm_campaign=Hot%20News&utm_source=hs_email&utm_medium=email&_hsenc=p2ANqtz--zaYTa3AJQbmQXZ_ZxpGCpPJLCMdwROZeYEHcrUUBIvuxBTre5JRy4_lEQnF27xlsuHV_8,https://www.larepublica.co/analisis/alejandro-vera-sandoval-3066627/deficits-gemelos-3245690
en,es,4886,1154,0.1155,False,https://grist.org/international/three-quarters-of-the-worlds-land-is-drying-out-redefining-life-on-earth/,https://www.elespectador.com/ambiente/bibo/los-retos-y-las-oportunidades-de-las-soluciones-basadas-en-la-naturaleza-en-la-amazonia/
en,pt,4857,406,0.1154,True,https://grist.org/accountability/youtube-climate-denial-solutions-misinformation/?te=1&nl=climate-forward&emc=edit_clim_20240116,https://brasil.elpais.com/brasil/2015/06/11/politica/1434059650_940148.html
es,pt,1274,384,0.1152,False,https://www.portafolio.co/economia/reforma-tributaria/los-impuestos-que-pagarian-pensionados-segun-ponencia-de-la-tributaria-572163,https://www.metropoles.com/brasil/bolsonaro-envia-marco-hidrico-ao-congresso-em-alguns-dias-diz-marinho
en,es,91,1131,0.1152,False,https://stluciatimes.com/148400/2022/11/french-vessel-delivers-flood-relief-supplies-to-saint-lucia-red-cross/,https://www.eje21.com.co/2010/03/hoy-regresa-a-la-libertad-pablo-emilio-moncayo/
en,es,33,662,0.115,False,https://www.cdema.org/virtuallibrary/,https://telepacifico.com/mapa-del-sitio/
en,es,4924,784,0.1149,False,https://www.abcactionnews.com/news/region-polk/new-polk-county-program-helps-families-repair-storm-damaged-homes,https://www.cruzrojacolombiana.org/la-cruz-roja-colombiana-fortalece-las-capacidades-institucionales-y-comunitarias-en-la-subregion-de-la-mojana-en-sucre/
en,es,4868,3907,0.1147,True,https://grist.org/article/2010-11-01-what-can-one-person-do-when-6-8-billion-are-frying-the-planet/,https://www.miambiente.gob.pa/2795-personas-fueron-beneficiadas-directamente-por-una-gestion-ambiental-integral-del-proyecto-azuero-sostenible/
en,es,4846,840,0.1145,False,https://americanpress.com/2023/08/15/panel-recommends-release-for-woman-convicted-of-murder-in-babys-post-katrina-malnutrition-death/,http://www.elnuevodia.com.co/nuevodia/colombia/498980-tragedia-bebe-murio-ahogado-tras-caer-de-la-cama-su-casa-estaba-inundada
es,pt,1185,403,0.1144,False,https://www.elnuevosiglo.com.co/articulos/11-23-2022-con-liberacion-de-banda-6-ghz-buscan-mejorar-wi-fi-en-colombia,https://g1.globo.com/al/alagoas/noticia/ana-autoriza-nova-reducao-da-vazao-do-rio-sao-francisco-em-xingo-e-sobradinho.ghtml
es,pt,3902,339,0.1143,False,https://www.telemetro.com/internacionales/2014/05/03/complicada-ayuda-alud-mortifero-afganistan/1752038.html,https://pleno.news/brasil/cidades/apos-perder-casa-pedreiro-usa-jangada-para-resgatar-vizinhos.html
en,pt,4585,365,0.1143,False,https://wsvn.com/news/us-world/jerry-strengthens-into-cat-2-hurricane-the-national-hurricane-center-says/,https://metsul.com/chuva-forte-pode-retornar-a-parte-do-nordeste/
en,es,4407,626,0.114,False,https://americanpress.com/2024/05/13/weather-watch-severe-thunderstorms-expected-this-afternoon-tonight/,https://www.elpais.com.co/cali/alerta-roja-en-rios-del-valle-por-temporada-de-lluvias.html
es,pt,784,362,0.1139,False,https://www.cruzrojacolombiana.org/la-cruz-roja-colombiana-fortalece-las-capacidades-institucionales-y-comunitarias-en-la-subregion-de-la-mojana-en-sucre/,https://pleno.news/brasil/cidades/saiba-como-ajudar-as-pessoas-afetadas-pelas-chuvas-na-bahia.html
